video_id,url,title,teaching_candidate,raw_text
"7485692231404342586","https://www.douyin.com/video/7485692231404342586","发力第二集 大家不要错误的去伸胳膊，要学会利用身体去拿高点#羽毛球 #羽毛球训练 #羽毛球教学 #刘辉羽毛球","yes","5.0万 发力第二集 大家不要错误的去伸胳膊，要学会利用身体去拿高点#羽毛球 #羽毛球训练 #羽毛球教学 #刘辉羽毛球"
"7484563688096091449","https://www.douyin.com/video/7484563688096091449","发力第一集 大家没看懂就在看一遍，做辅助训练的时候小臂一定要特别放松#羽毛球 #羽毛球训练 #羽毛球教学 #刘辉羽毛球","yes","3.1万 发力第一集 大家没看懂就在看一遍，做辅助训练的时候小臂一定要特别放松#羽毛球 #羽毛球训练 #羽毛球教学 #刘辉羽毛球"
"7484196529696197946","https://www.douyin.com/video/7484196529696197946","马赛回旋？ 羽毛球人也有自己的马赛回旋#羽毛球 #刘辉羽毛球","no","2.7万 马赛回旋？ 羽毛球人也有自己的马赛回旋#羽毛球 #刘辉羽毛球"
"7483346020332522812","https://www.douyin.com/video/7483346020332522812","发球变化 发球隐蔽是非常重要的#羽毛球 #羽毛球教学 #刘辉羽毛球","yes","2.5万 发球变化 发球隐蔽是非常重要的#羽毛球 #羽毛球教学 #刘辉羽毛球"
"7480852601798511929","https://www.douyin.com/video/7480852601798511929","为小羊教练报仇 11分换的场地，报仇失败，说实话，体力没啥事，不怎么痛苦，赢不了，15分及格而已，我按照小羊教练对抗的时候对手的速度准备，我还做了余量，后来打起来才发现他还能更快，中计了兄弟们，下次在挑战#羽毛球 ##羽毛球单打 #刘辉羽毛球","yes","3.1万 为小羊教练报仇 11分换的场地，报仇失败，说实话，体力没啥事，不怎么痛苦，赢不了，15分及格而已，我按照小羊教练对抗的时候对手的速度准备，我还做了余量，后来打起来才发现他还能更快，中计了兄弟们，下次在挑战#羽毛球 ##羽毛球单打 #刘辉羽毛球"
"7476768272864644409","https://www.douyin.com/video/7476768272864644409","2.9万 与小🐑教练对抗 小🐑教练非常厉害，如果速度慢下来立刻就会被压制，进攻非常犀利，过完年回来体力严重不足，打三局肯定报废#羽毛球 #羽毛球单打 #刘辉羽毛球","yes","共创 2.9万 与小🐑教练对抗 小🐑教练非常厉害，如果速度慢下来立刻就会被压制，进攻非常犀利，过完年回来体力严重不足，打三局肯定报废#羽毛球 #羽毛球单打 #刘辉羽毛球"
"7475440958130097466","https://www.douyin.com/video/7475440958130097466","1.5万 教学联动 我和彭教练用这样演绎的方式来讲发球的抓球思路，但是我本人叛逆者的形象是想告诉大家战术是固定的，人是活的，当对手变化我们如何应对#羽毛球 #羽毛球训练 #羽毛球教学 #刘辉羽毛球","yes","共创 1.5万 教学联动 我和彭教练用这样演绎的方式来讲发球的抓球思路，但是我本人叛逆者的形象是想告诉大家战术是固定的，人是活的，当对手变化我们如何应对#羽毛球 #羽毛球训练 #羽毛球教学 #刘辉羽毛球"
"7471361140719652154","https://www.douyin.com/video/7471361140719652154","年后局 过年谁偷懒一眼就看出来了，因为有学员在，为了气氛有很多话是为了节目效果，大家不要介意#羽毛球 #羽毛球训练 #刘辉羽毛球","yes","8392 年后局 过年谁偷懒一眼就看出来了，因为有学员在，为了气氛有很多话是为了节目效果，大家不要介意#羽毛球 #羽毛球训练 #刘辉羽毛球"
"7459867608460840252","https://www.douyin.com/video/7459867608460840252","接下手球 小细节决定成败#羽毛球 #羽毛球教学 #羽毛球训练 #刘辉羽毛球","yes","3.7万 接下手球 小细节决定成败#羽毛球 #羽毛球教学 #羽毛球训练 #刘辉羽毛球"
"7458505857844776250","https://www.douyin.com/video/7458505857844776250","发力的关键 架拍肘的摆动越小，出拍越快门槛也就越高，代价是力量会被削弱，肘的空间越充分，力量会更大，代价是出拍会相对慢，但是门槛低，业余的球友们肯定要从基础的低门槛开始#羽毛球 #羽毛球教学 #刘辉羽毛球","yes","7.1万 发力的关键 架拍肘的摆动越小，出拍越快门槛也就越高，代价是力量会被削弱，肘的空间越充分，力量会更大，代价是出拍会相对慢，但是门槛低，业余的球友们肯定要从基础的低门槛开始#羽毛球 #羽毛球教学 #刘辉羽毛球"
"7455989990900682042","https://www.douyin.com/video/7455989990900682042","恢复局 对面两个国手，现场氛围拉满，打的爽#羽毛球 #刘辉羽毛球","no","8855 恢复局 对面两个国手，现场氛围拉满，打的爽#羽毛球 #刘辉羽毛球"
"7453420876076240188","https://www.douyin.com/video/7453420876076240188","基础挥拍 可以当网课看了，@ 你不会挥拍的小伙伴来看吧#羽毛球 #羽毛球教学 #羽毛球训练 #刘辉羽毛球","yes","2.8万 基础挥拍 可以当网课看了，@ 你不会挥拍的小伙伴来看吧#羽毛球 #羽毛球教学 #羽毛球训练 #刘辉羽毛球"
"7449702119076072764","https://www.douyin.com/video/7449702119076072764","防守斜线 直线接去挡，斜线接去削一点#羽毛球 #羽毛球教学 #羽毛球训练 #刘辉羽毛球","yes","1.6万 防守斜线 直线接去挡，斜线接去削一点#羽毛球 #羽毛球教学 #羽毛球训练 #刘辉羽毛球"
"7447084061371272507","https://www.douyin.com/video/7447084061371272507","握拍微调 抽挡反手为主，尽量不做正反手转换#羽毛球 #羽毛球教学 #羽毛球训练 #刘辉羽毛球","yes","7168 握拍微调 抽挡反手为主，尽量不做正反手转换#羽毛球 #羽毛球教学 #羽毛球训练 #刘辉羽毛球"
"7445495930280856892","https://www.douyin.com/video/7445495930280856892","遁地炮 14岁女孩，手无缚鸡之力的强力进攻，比较适合女生和业余球友，一定要确定手上动作正确的情况下增加这种跳法，不然容易大臂使用过多#羽毛球 #羽毛球教学 #羽毛球训练 #刘辉羽毛球","yes","3.2万 遁地炮 14岁女孩，手无缚鸡之力的强力进攻，比较适合女生和业余球友，一定要确定手上动作正确的情况下增加这种跳法，不然容易大臂使用过多#羽毛球 #羽毛球教学 #羽毛球训练 #刘辉羽毛球"
"7441796812475747641","https://www.douyin.com/video/7441796812475747641","手与球拍 只是说合适，没有对错，有的人手腕用的多，或者击球点靠外，愿意低点打，那就也能用#羽毛球 #羽毛球训练 #羽毛球教学 #刘辉羽毛球","yes","9661 手与球拍 只是说合适，没有对错，有的人手腕用的多，或者击球点靠外，愿意低点打，那就也能用#羽毛球 #羽毛球训练 #羽毛球教学 #刘辉羽毛球"
"7440406891664133428","https://www.douyin.com/video/7440406891664133428","压球新讲 就算追求贴球发力，也得是建立在能把动作做完的基础上贴，怕打不到球也会本能的把球拍接近球而失去发力空间，这都是不对的#羽毛球 #羽毛球训练 #羽毛球教学 #刘辉羽毛球","yes","7891 压球新讲 就算追求贴球发力，也得是建立在能把动作做完的基础上贴，怕打不到球也会本能的把球拍接近球而失去发力空间，这都是不对的#羽毛球 #羽毛球训练 #羽毛球教学 #刘辉羽毛球"
"7436590141298265344","https://www.douyin.com/video/7436590141298265344","外籍对抗3.0 恢复了一个礼拜了，这种状态最起码能用3天，距离上一次感觉自己很轻盈应该是1年前了","no","8334 外籍对抗3.0 恢复了一个礼拜了，这种状态最起码能用3天，距离上一次感觉自己很轻盈应该是1年前了"
"7435240260684074280","https://www.douyin.com/video/7435240260684074280","被人砸场 我被人找到了软肋，我还真不太会#羽毛球 #刘辉羽毛球","no","2462 被人砸场 我被人找到了软肋，我还真不太会#羽毛球 #刘辉羽毛球"
"7432633273060314408","https://www.douyin.com/video/7432633273060314408","如何快速恢复对抗能力 觉得训练的时候实在不行了，就可以直接最后一个项目了#羽毛球 #羽毛球教学 #羽毛球训练 #刘辉羽毛球","yes","1.7万 如何快速恢复对抗能力 觉得训练的时候实在不行了，就可以直接最后一个项目了#羽毛球 #羽毛球教学 #羽毛球训练 #刘辉羽毛球"
"7431866933538049332","https://www.douyin.com/video/7431866933538049332","2.0万 到胃吗？ #羽毛球","no","共创 2.0万 到胃吗？ #羽毛球"
"7431395548067794210","https://www.douyin.com/video/7431395548067794210","新老对抗 就打了一局，就算1比2吧，搭档没劲儿了#羽毛球 #刘辉羽毛球","no","4740 新老对抗 就打了一局，就算1比2吧，搭档没劲儿了#羽毛球 #刘辉羽毛球"
"7427416335900020008","https://www.douyin.com/video/7427416335900020008","华云纵 入门是实用假动作，熟练后可以发展成花活，去参加职业比赛的朋友不用看后面的#羽毛球 #羽毛球教学 #羽毛球训练 #刘辉羽毛球","yes","1.6万 华云纵 入门是实用假动作，熟练后可以发展成花活，去参加职业比赛的朋友不用看后面的#羽毛球 #羽毛球教学 #羽毛球训练 #刘辉羽毛球"
"7426220574516530466","https://www.douyin.com/video/7426220574516530466","被复仇局 对手是二级，我通常会把系鞋带当做对对手的认可，本来想不系刺激一下小伙子，但是我的球鞋有些旧了，鞋底磨平了有点，还是很危险的大家不要学我#羽毛球 #刘辉羽毛球","no","8809 被复仇局 对手是二级，我通常会把系鞋带当做对对手的认可，本来想不系刺激一下小伙子，但是我的球鞋有些旧了，鞋底磨平了有点，还是很危险的大家不要学我#羽毛球 #刘辉羽毛球"
"7424820473587879183","https://www.douyin.com/video/7424820473587879183","球场新骗局 两分钟，两个球，两百#羽毛球 #刘辉羽毛球","no","1.1万 球场新骗局 两分钟，两个球，两百#羽毛球 #刘辉羽毛球"
"7423714121620737315","https://www.douyin.com/video/7423714121620737315","双打集锦 为什么对面那么凶，弹网不举手还瞪我？？#羽毛球 #刘辉羽毛球","yes","7348 双打集锦 为什么对面那么凶，弹网不举手还瞪我？？#羽毛球 #刘辉羽毛球"
"7422121561559272739","https://www.douyin.com/video/7422121561559272739","低姿准备 有低姿态准备，也有高姿态的准备，可以不用，不能不会，因为除了累其他的都是优点#羽毛球 #羽毛球教学 #羽毛球训练 #刘辉羽毛球","yes","8145 低姿准备 有低姿态准备，也有高姿态的准备，可以不用，不能不会，因为除了累其他的都是优点#羽毛球 #羽毛球教学 #羽毛球训练 #刘辉羽毛球"
"7419526149279092020","https://www.douyin.com/video/7419526149279092020","压迫感 #羽毛球 #刘辉羽毛球","no","1.8万 压迫感 #羽毛球 #刘辉羽毛球"
"7418417650264558848","https://www.douyin.com/video/7418417650264558848","1.1万 被人教学鞭打发力 受益匪浅#羽毛球 #羽毛球教学 #刘辉羽毛球","yes","共创 1.1万 被人教学鞭打发力 受益匪浅#羽毛球 #羽毛球教学 #刘辉羽毛球"
"7415820467606473999","https://www.douyin.com/video/7415820467606473999","走火入魔 最近看啥都像羽毛球#羽毛球 #羽毛球训练 #羽毛球教学 #刘辉羽毛球","yes","9212 走火入魔 最近看啥都像羽毛球#羽毛球 #羽毛球训练 #羽毛球教学 #刘辉羽毛球"
"7414339897990843663","https://www.douyin.com/video/7414339897990843663","双打防守进阶 外旋是大臂带动小臂的必然动作，用手指发力也可以，但是非常考验力量#羽毛球 #羽毛球教学 #羽毛球训练 #刘辉羽毛球","yes","7144 双打防守进阶 外旋是大臂带动小臂的必然动作，用手指发力也可以，但是非常考验力量#羽毛球 #羽毛球教学 #羽毛球训练 #刘辉羽毛球"
"7413335844594994447","https://www.douyin.com/video/7413335844594994447","节奏变化及目的性 虽然最后还是被干了，但是如果没有内容肯定是被吊起来打#羽毛球 #羽毛球教学 #羽毛球训练 #羽毛球单打 #刘辉羽毛球","yes","1.3万 节奏变化及目的性 虽然最后还是被干了，但是如果没有内容肯定是被吊起来打#羽毛球 #羽毛球教学 #羽毛球训练 #羽毛球单打 #刘辉羽毛球"
"7411850466457292084","https://www.douyin.com/video/7411850466457292084","平搓远网 平搓可以根据情况加力减力，手臂也可以适当的介入辅助#羽毛球 #羽毛球教学 #羽毛球训练 #刘辉羽毛球","yes","1.3万 平搓远网 平搓可以根据情况加力减力，手臂也可以适当的介入辅助#羽毛球 #羽毛球教学 #羽毛球训练 #刘辉羽毛球"
"7409137525006060840","https://www.douyin.com/video/7409137525006060840","外籍单打2.0 @旺托 starboy 为了防止他放水，赛前我特意说了我会发抖音，你一定要把我打的特别惨大家才会认可你，我恢复的不错了，体力还是很难跟上，被翻盘了22-24#羽毛球 #羽毛球单打 #刘辉羽毛球","yes","1.8万 外籍单打2.0 @旺托 starboy 为了防止他放水，赛前我特意说了我会发抖音，你一定要把我打的特别惨大家才会认可你，我恢复的不错了，体力还是很难跟上，被翻盘了22-24#羽毛球 #羽毛球单打 #刘辉羽毛球"
"7408162190647217460","https://www.douyin.com/video/7408162190647217460","外籍单打 上次补发的，只有11分之后的了家人们，最后18分，没什么办法，现役太能跑了#羽毛球 #羽毛球教学 #刘辉羽毛球 #羽毛球单打","yes","5075 外籍单打 上次补发的，只有11分之后的了家人们，最后18分，没什么办法，现役太能跑了#羽毛球 #羽毛球教学 #刘辉羽毛球 #羽毛球单打"
"7406541084219821312","https://www.douyin.com/video/7406541084219821312","正手网前步法 当然还要注意左手的摆放和重心的控制，但是时间有限，直播的时候讲吧#羽毛球 #羽毛球教学 #羽毛球训练 #刘辉羽毛球","yes","4768 正手网前步法 当然还要注意左手的摆放和重心的控制，但是时间有限，直播的时候讲吧#羽毛球 #羽毛球教学 #羽毛球训练 #刘辉羽毛球"
"7405420818009722146","https://www.douyin.com/video/7405420818009722146","面试新教练 还好前两天恢复了下，新教练是强一级，刚拿了全国大学生第六，又有新伙伴啦，单双打都很厉害，性格也开朗#羽毛球 #羽毛球教学 #羽毛球训练 #羽毛球单打 #刘辉羽毛球","yes","1.2万 面试新教练 还好前两天恢复了下，新教练是强一级，刚拿了全国大学生第六，又有新伙伴啦，单双打都很厉害，性格也开朗#羽毛球 #羽毛球教学 #羽毛球训练 #羽毛球单打 #刘辉羽毛球"
"7404091511773613347","https://www.douyin.com/video/7404091511773613347","暑假末，恢复中 不管体力和状态差成什么样子，单打都是我心之所向#羽毛球 #羽毛球训练 #羽毛球单打 #刘辉羽毛球","yes","1.0万 暑假末，恢复中 不管体力和状态差成什么样子，单打都是我心之所向#羽毛球 #羽毛球训练 #羽毛球单打 #刘辉羽毛球"
"7400221745208167695","https://www.douyin.com/video/7400221745208167695","外籍对抗 新成员都很给力#羽毛球 #羽毛球教学 #羽毛球训练 #刘辉羽毛球","yes","6208 外籍对抗 新成员都很给力#羽毛球 #羽毛球教学 #羽毛球训练 #刘辉羽毛球"
"7397746202562956559","https://www.douyin.com/video/7397746202562956559","1.2万 日常纠错抡大臂 没有演，一箱球都打完了，问题还有但是时间有限，不过t老师已经得救了算是#羽毛球 #羽毛球教学 #羽毛球训练 #刘辉羽毛球","yes","共创 1.2万 日常纠错抡大臂 没有演，一箱球都打完了，问题还有但是时间有限，不过t老师已经得救了算是#羽毛球 #羽毛球教学 #羽毛球训练 #刘辉羽毛球"
"7393550140465777960","https://www.douyin.com/video/7393550140465777960","日常纠错反手过渡 总结，大臂不要上下晃，尤其是够的太高完了击球的时候还掉下来，保持住大臂的高度#羽毛球 #羽毛球教学 #羽毛球训练 #刘辉羽毛球","yes","1.4万 日常纠错反手过渡 总结，大臂不要上下晃，尤其是够的太高完了击球的时候还掉下来，保持住大臂的高度#羽毛球 #羽毛球教学 #羽毛球训练 #刘辉羽毛球"
"7389830539580132642","https://www.douyin.com/video/7389830539580132642","谢谢兄弟们捧场#羽毛球 #刘辉羽毛球 @源式羽球 @脏教练羽毛球（速烁为爱发电） @小叶老师🏸️","no","1.0万 谢谢兄弟们捧场#羽毛球 #刘辉羽毛球 @源式羽球 @脏教练羽毛球（速烁为爱发电） @小叶老师🏸️"
"7387250672263040267","https://www.douyin.com/video/7387250672263040267","1.8万 你们觉得谁的杀球更重呢@脏教练羽毛球（球场秀操作版） @刘辉羽毛球","yes","共创 1.8万 你们觉得谁的杀球更重呢@脏教练羽毛球（球场秀操作版） @刘辉羽毛球"
"7387233755057949987","https://www.douyin.com/video/7387233755057949987","1.7万 联动防守变线 兄弟们来找我我很开心，视频娱乐，为逗大家一笑#羽毛球 #羽毛球训练 #羽毛球教学 #刘辉羽毛球","yes","共创 1.7万 联动防守变线 兄弟们来找我我很开心，视频娱乐，为逗大家一笑#羽毛球 #羽毛球训练 #羽毛球教学 #刘辉羽毛球"
"7385749108843089187","https://www.douyin.com/video/7385749108843089187","架拍挥拍底层逻辑 我所有的问题是真想讲清楚，讲清楚需要时间，各位的时间宝贵，视频时间一长就没人看了#羽毛球 #羽毛球教学 #羽毛球训练 #刘辉羽毛球","yes","1.6万 架拍挥拍底层逻辑 我所有的问题是真想讲清楚，讲清楚需要时间，各位的时间宝贵，视频时间一长就没人看了#羽毛球 #羽毛球教学 #羽毛球训练 #刘辉羽毛球"
"7384641787647872308","https://www.douyin.com/video/7384641787647872308","组织框架 还有很多没补充上，时间有限，简单介绍下，放松展开的架拍是只有要击球了我们展开，快速架拍是启动就展开了#羽毛球 #羽毛球教学 #羽毛球训练 #刘辉羽毛球","yes","6369 组织框架 还有很多没补充上，时间有限，简单介绍下，放松展开的架拍是只有要击球了我们展开，快速架拍是启动就展开了#羽毛球 #羽毛球教学 #羽毛球训练 #刘辉羽毛球"
"7383154379915906319","https://www.douyin.com/video/7383154379915906319","基础挥拍重快 由于要控制时长我剪辑的很精简，基础挥拍如何打的重，如何打的快，建议多看两边，详细的我们直播间来说#羽毛球 #羽毛球教学 #羽毛球训练 #刘辉羽毛球","yes","1.6万 基础挥拍重快 由于要控制时长我剪辑的很精简，基础挥拍如何打的重，如何打的快，建议多看两边，详细的我们直播间来说#羽毛球 #羽毛球教学 #羽毛球训练 #刘辉羽毛球"
"7382052454063492392","https://www.douyin.com/video/7382052454063492392","低配模仿 视频动作危险，需要很高的门槛，大家切勿模仿。#羽毛球 #羽毛球教学 #羽毛球训练 #刘辉羽毛球","yes","1.2万 低配模仿 视频动作危险，需要很高的门槛，大家切勿模仿。#羽毛球 #羽毛球教学 #羽毛球训练 #刘辉羽毛球"
"7381785580268473635","https://www.douyin.com/video/7381785580268473635","高端局 腿伤都快给我跑复发了 16比21 21比17#羽毛球 #羽毛球单打 #刘辉羽毛球 #羽毛球教学 #羽毛球训练","yes","1.5万 高端局 腿伤都快给我跑复发了 16比21 21比17#羽毛球 #羽毛球单打 #刘辉羽毛球 #羽毛球教学 #羽毛球训练"
"7380562375188974888","https://www.douyin.com/video/7380562375188974888","1.3万 闪动发力剧场版 两位美女都是全国大学生冠军@秦爆爆在打球🏸😜 @羽球小甜姐✨🏸 #羽毛球 #羽毛球教学 #羽毛球训练 #刘辉羽毛球","yes","共创 1.3万 闪动发力剧场版 两位美女都是全国大学生冠军@秦爆爆在打球🏸😜 @羽球小甜姐✨🏸 #羽毛球 #羽毛球教学 #羽毛球训练 #刘辉羽毛球"
"7377973400959978767","https://www.douyin.com/video/7377973400959978767","新视角 大家帮忙看看这次的新视角怎么样？对面是我发小，前陕西队主教练@Ldj 我们两个玩着打的所以失误比较多#羽毛球 #刘辉羽毛球","no","7097 新视角 大家帮忙看看这次的新视角怎么样？对面是我发小，前陕西队主教练@Ldj 我们两个玩着打的所以失误比较多#羽毛球 #刘辉羽毛球"
"7376838935164505384","https://www.douyin.com/video/7376838935164505384","单打技术 借用一下三位健将和我昔日对抗的素材，感谢@Ldj @张旌懿 @源式羽球 #羽毛球 #刘辉羽毛球 #羽毛球教学","yes","1.7万 单打技术 借用一下三位健将和我昔日对抗的素材，感谢@Ldj @张旌懿 @源式羽球 #羽毛球 #刘辉羽毛球 #羽毛球教学"
"7370160247467494691","https://www.douyin.com/video/7370160247467494691","最近恢复了一些，大家帮我看看球速恢复到300了吗？#羽毛球 #羽毛球教学 #羽毛球训练#刘辉羽毛球","yes","1.4万 最近恢复了一些，大家帮我看看球速恢复到300了吗？#羽毛球 #羽毛球教学 #羽毛球训练#刘辉羽毛球"
"7369052560818195752","https://www.douyin.com/video/7369052560818195752","集中发力 开始输出，兄弟们抓紧上车啦#羽毛球教学 #羽毛球 #羽毛球训练 #刘辉羽毛球","yes","1.4万 集中发力 开始输出，兄弟们抓紧上车啦#羽毛球教学 #羽毛球 #羽毛球训练 #刘辉羽毛球"
"7367561803234069800","https://www.douyin.com/video/7367561803234069800","恢复局 除了起跳的时候有点使不上劲儿，手感上面恢复差不多了，后面可以发教学啦#羽毛球教学 #羽毛球 #羽毛球训练 #刘辉羽毛球","yes","1.1万 恢复局 除了起跳的时候有点使不上劲儿，手感上面恢复差不多了，后面可以发教学啦#羽毛球教学 #羽毛球 #羽毛球训练 #刘辉羽毛球"
"7358661350945525007","https://www.douyin.com/video/7358661350945525007","手法挑战 小年轻挑战正反手各一组球，没有正手了，反手已经淘汰掉了对手。没有实战意义，只是一段这样的训练，实战请勿模仿#羽毛球 #羽毛球教学 #羽毛球训练 #刘辉羽毛球","yes","1.1万 手法挑战 小年轻挑战正反手各一组球，没有正手了，反手已经淘汰掉了对手。没有实战意义，只是一段这样的训练，实战请勿模仿#羽毛球 #羽毛球教学 #羽毛球训练 #刘辉羽毛球"
"7357171384377740544","https://www.douyin.com/video/7357171384377740544","如何喂球 我每次都愿意扮演平凡的人，是因为我们每个人都了不起，都可以让自己变得更优秀，不要放弃学习#羽毛球 #羽毛球教学 #羽毛球训练 #刘辉羽毛球","yes","1.2万 如何喂球 我每次都愿意扮演平凡的人，是因为我们每个人都了不起，都可以让自己变得更优秀，不要放弃学习#羽毛球 #羽毛球教学 #羽毛球训练 #刘辉羽毛球"
"7356057989767269684","https://www.douyin.com/video/7356057989767269684","虽然看似练功走火入魔，其实真的差不多，我很有收获#羽毛球 #羽毛球教学 #羽毛球训练 #刘辉羽毛球","yes","5.2万 虽然看似练功走火入魔，其实真的差不多，我很有收获#羽毛球 #羽毛球教学 #羽毛球训练 #刘辉羽毛球"
"7354580584229866787","https://www.douyin.com/video/7354580584229866787","球在自己这边好好递球，握手时不要让对手伸过来握，这些球场礼仪大家要知道，净化环境，我的反应是为了表现出不对#羽毛球 #羽毛球教学 #羽毛球训练 #刘辉羽毛球","yes","5.5万 球在自己这边好好递球，握手时不要让对手伸过来握，这些球场礼仪大家要知道，净化环境，我的反应是为了表现出不对#羽毛球 #羽毛球教学 #羽毛球训练 #刘辉羽毛球"
"7353467942706695458","https://www.douyin.com/video/7353467942706695458","终于有时间再更新步法了#羽毛球 #羽毛球教学 #羽毛球训练 #刘辉羽毛球","yes","7385 终于有时间再更新步法了#羽毛球 #羽毛球教学 #羽毛球训练 #刘辉羽毛球"
"7351983713426705699","https://www.douyin.com/video/7351983713426705699","总结，下身转上身卷。#羽毛球 #羽毛球教学 #羽毛球训练 #刘辉羽毛球","yes","1.8万 总结，下身转上身卷。#羽毛球 #羽毛球教学 #羽毛球训练 #刘辉羽毛球"
"7348271667711380770","https://www.douyin.com/video/7348271667711380770","听说很多人喜欢这招，别说华而不实，有没有用，我只想让对手心里难受，他难受我心里就美滋滋的#羽毛球 #羽毛球教学 #羽毛球训练 #刘辉羽毛球","yes","2.0万 听说很多人喜欢这招，别说华而不实，有没有用，我只想让对手心里难受，他难受我心里就美滋滋的#羽毛球 #羽毛球教学 #羽毛球训练 #刘辉羽毛球"
"7346781656461724963","https://www.douyin.com/video/7346781656461724963","腰腹发力，和我们生活一样，要张弛有度才合适#羽毛球 #羽毛球教学 #羽毛球训练 #刘辉羽毛球","yes","1.7万 腰腹发力，和我们生活一样，要张弛有度才合适#羽毛球 #羽毛球教学 #羽毛球训练 #刘辉羽毛球"
"7344186576013905187","https://www.douyin.com/video/7344186576013905187","这个是一个思路，帮助没有过渡基础的朋友找到感觉，不能说两个技术感觉一模一样，但是手感非常的接近#羽毛球 #羽毛球教学 #羽毛球训练 #刘辉羽毛球","yes","1.5万 这个是一个思路，帮助没有过渡基础的朋友找到感觉，不能说两个技术感觉一模一样，但是手感非常的接近#羽毛球 #羽毛球教学 #羽毛球训练 #刘辉羽毛球"
"7343069490126540084","https://www.douyin.com/video/7343069490126540084","里面干货很多，不是针对一点#羽毛球 #羽毛球训练 #羽毛球教学 #刘辉羽毛球","yes","1.8万 里面干货很多，不是针对一点#羽毛球 #羽毛球训练 #羽毛球教学 #刘辉羽毛球"
"7341595770195430690","https://www.douyin.com/video/7341595770195430690","滞空，和滞空感是两个东西，一个是事实，一个是感觉，但是羽毛球的进攻需要一个好的框架，可以让发力更集中#羽毛球 #羽毛球教学 #羽毛球训练 #刘辉羽毛球","yes","6.0万 滞空，和滞空感是两个东西，一个是事实，一个是感觉，但是羽毛球的进攻需要一个好的框架，可以让发力更集中#羽毛球 #羽毛球教学 #羽毛球训练 #刘辉羽毛球"
"7340472371322686755","https://www.douyin.com/video/7340472371322686755","全程无加速，需要教练员速度快变化多，主打心狠，折磨人#羽毛球 #羽毛球训练 #羽毛球教学 #刘辉羽毛球","yes","6231 全程无加速，需要教练员速度快变化多，主打心狠，折磨人#羽毛球 #羽毛球训练 #羽毛球教学 #刘辉羽毛球"
